num_contrato,Id,Numero,Tipo,Nombre,PorcentajeEstimado,Editable,,,,,
SIDUR-ED-16-153.215,1957,1,2,"VERIFICACION DE LA NOM-001-SEDE-2012 Y DE LA NOM-007-ENER-2014, VISITAS A LA INSTALACION Y MEDICIONES A LA INSTALACION",100,0,,,,,
SIDUR-ED-16-154.223,1958,1,1,VERIFICACION ELECTRICA,NULL,0,,,,,
SIDUR-ED-16-154.223,1959,1,2,"VERIFICACION DE LA NOM-001-SEDE-2012 Y DE LA NOM-007-ENER-2014, VISITAS A LA INSTALACION Y MEDICIONES A LA INSTALACION",100,0,,,,,
SIDUR-ED-16-031.66,1960,1,1,     PRELIMINARES,NULL,0,,,,,
SIDUR-ED-16-031.66,1961,1,2,     PRELIMINARES,4,0,,,,,
SIDUR-ED-16-031.66,1962,2,1,     TERRACERÍAS ,NULL,0,,,,,
SIDUR-ED-16-031.66,1963,2,2,     TERRACERÍAS ,19,0,,,,,
SIDUR-ED-16-031.66,1964,3,1,MURO DE CONTENCION,NULL,0,,,,,
SIDUR-ED-16-031.66,1965,3,2,MURO DE CONTENCION,4,0,,,,,
SIDUR-ED-16-031.66,1966,4,1,     VIALIDAD,NULL,0,,,,,
SIDUR-ED-16-031.66,1967,4,2,     VIALIDAD,6,0,,,,,
SIDUR-ED-16-031.66,1968,5,1,     ESTACIONAMIENTO,NULL,0,,,,,
SIDUR-ED-16-031.66,1969,5,2,     ESTACIONAMIENTO,3,0,,,,,
SIDUR-ED-16-031.66,1970,6,1,  ANDADORES Y CICLOVIA,NULL,0,,,,,
SIDUR-ED-16-031.66,1971,6,2,  ANDADORES Y CICLOVIA,10,0,,,,,
SIDUR-ED-16-031.66,1972,7,1,     EDIFICIO  DE ADMINISTRACIÓN,NULL,0,,,,,
SIDUR-ED-16-031.66,1973,7,2,     EDIFICIO  DE ADMINISTRACIÓN,1,0,,,,,
SIDUR-ED-16-031.66,1974,8,1,   EDIFICIO DE ENFERMERIA,NULL,0,,,,,
SIDUR-ED-16-031.66,1975,8,2,   EDIFICIO DE ENFERMERIA,1,0,,,,,
SIDUR-ED-16-031.66,1976,9,1,  MODULOS DE BAÑOS,NULL,0,,,,,
SIDUR-ED-16-031.66,1977,9,2,  MODULOS DE BAÑOS,3,0,,,,,
SIDUR-ED-16-031.66,1978,10,1,     ALBERCAS Y CHAPOTEADERO,NULL,0,,,,,
SIDUR-ED-16-031.66,1979,10,2,     ALBERCAS Y CHAPOTEADERO,10,0,,,,,
SIDUR-ED-16-031.66,1980,11,1,TAQUILLAS,NULL,0,,,,,
SIDUR-ED-16-031.66,1981,11,2,TAQUILLAS,1,0,,,,,
SIDUR-ED-16-031.66,1982,12,1,"RED HID, SANITARIA Y DE RIEGO",NULL,0,,,,,
SIDUR-ED-16-031.66,1983,12,2,"RED HID, SANITARIA Y DE RIEGO",3,0,,,,,
SIDUR-ED-16-031.66,1984,13,1," CIST. DE AGUA POT, P. DE TRAT Y CTOS DE MAQ.",NULL,0,,,,,
SIDUR-ED-16-031.66,1985,13,2," CIST. DE AGUA POT, P. DE TRAT Y CTOS DE MAQ.",9,0,,,,,
SIDUR-ED-16-031.66,1986,14,1,JARDINERIA Y AREAS EXTERIORES,NULL,0,,,,,
SIDUR-ED-16-031.66,1987,14,2,JARDINERIA Y AREAS EXTERIORES,7,0,,,,,
SIDUR-ED-16-031.66,1988,15,1,     PALAPA FAMILIAR,NULL,0,,,,,
SIDUR-ED-16-031.66,1989,15,2,     PALAPA FAMILIAR,7,0,,,,,
SIDUR-ED-16-031.66,1990,16,1,CANCHAS FUTBOL Y VOLEIBOL,NULL,0,,,,,
SIDUR-ED-16-031.66,1991,16,2,CANCHAS FUTBOL Y VOLEIBOL,3,0,,,,,
SIDUR-ED-16-031.66,1992,17,1,     PALAPA PIÑATERA ,NULL,0,,,,,
SIDUR-ED-16-031.66,1993,17,2,     PALAPA PIÑATERA ,2,0,,,,,
SIDUR-ED-16-031.66,1994,18,1,BRUMIZADORES,NULL,0,,,,,
SIDUR-ED-16-031.66,1995,18,2,BRUMIZADORES,1,0,,,,,
SIDUR-ED-16-031.66,1996,19,1,HITO,NULL,0,,,,,
SIDUR-ED-16-031.66,1997,19,2,HITO,1,0,,,,,
SIDUR-ED-16-031.66,1998,20,1,   PALAPAS ARENERAS,NULL,0,,,,,
SIDUR-ED-16-031.66,1999,20,2,   PALAPAS ARENERAS,2,0,,,,,
SIDUR-ED-16-031.66,2000,21,1,   INSTALACION ELECTRICA ,NULL,0,,,,,
SIDUR-ED-16-031.66,2001,21,2,   INSTALACION ELECTRICA ,3,0,,,,,
SIDUR-ED-16-058.70,2002,1,1,SUPERVISION,NULL,0,,,,,
SIDUR-ED-16-058.70,2003,1,2,SUPERVISION DE OBRA,45,0,,,,,
SIDUR-ED-16-058.70,2004,2,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-16-058.70,2005,2,2,"LABORATORIO, ",30,0,,,,,
SIDUR-ED-16-058.70,2006,3,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-16-058.70,2007,3,2,TRABAJOS DE TOPOGRAFIA,25,0,,,,,
SIDUR-ED-16-104.105,2008,1,1,SUPERVISION,NULL,0,,,,,
SIDUR-ED-16-104.105,2009,1,2,SUPERVISION DE OBRA,47,0,,,,,
SIDUR-ED-16-104.105,2010,2,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-16-104.105,2011,2,2,LABORATORISTA,26,0,,,,,
SIDUR-ED-16-104.105,2012,3,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-16-104.105,2013,3,2,TRABAJOS DE TOPOGRAFIA,27,0,,,,,
SIDUR-ED-16-187.191,2014,1,1,CRUCERO DE EQUIPO DE BOMBEO,NULL,0,,,,,
SIDUR-ED-16-187.191,2015,2,1,LINEA DE CONDUCCION,NULL,0,,,,,
SIDUR-ED-16-187.191,2016,1,2,MATERIALES Y MANO DE OBRA,15,0,,,,,
SIDUR-ED-16-187.191,2017,2,2,LINEA DE CONDUCCION,21,0,,,,,
SIDUR-ED-16-186.205,2018,1,1,SUPERVISION,NULL,0,,,,,
SIDUR-ED-16-186.205,2019,1,2,SUPERVISION DE OBRA,49,0,,,,,
SIDUR-ED-16-186.205,2020,2,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-16-186.205,2021,2,2,LABORATORIO,25,0,,,,,
SIDUR-ED-16-186.205,2022,3,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-16-186.205,2023,3,2,TRABAJOS DE TOPOGRAFIA,26,0,,,,,
SIDUR-ED-15-039.8,2024,1,1,PREPARACIONES,NULL,0,,,,,
SIDUR-ED-15-039.8,2026,2,1,CARPETAS DE CONCRETO ASFALTICO,NULL,0,,,,,
SIDUR-ED-15-039.8,2027,3,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-ED-15-039.8,2028,2,2,SUMINISTRO Y COLOCACION DE MICROCARPETA DE 3 CM DE ESPESOR,80,0,,,,,
SIDUR-ED-15-039.8,2029,3,2,"SUMINISTRO, TRAZO Y APLICACION DE PINTURA TRAFICO BLANCA",1,0,,,,,
SIDUR-ED-15-039.8,2030,3,2,"SUMINISTRO, TRAZO Y APLICACION DE PINTURA PARA TRAFICO COLOR AMARILLA",1,0,,,,,
SIDUR-ED-15-039.8,2031,1,2,BARRIDO DE SUPERFICIE,2,0,,,,,
SIDUR-ED-15-039.8,2033,1,2,SUMINISTRO Y APLICACION DE CONCRETO ASFALTICO (AREA DE BACHE),5,0,,,,,
SIDUR-ED-15-039.8,2034,1,2,CORTE CON DISCO DE CARPETA ASFALTICA (AREA DE BACHE),5,0,,,,,
SIDUR-ED-15-039.8,2035,1,2,RENIVELACION DE POZOS DE VISITA,3,0,,,,,
SIDUR-ED-15-039.8,2036,1,2,RENIVELACION DE CAJAS DE VALVULAS,3,0,,,,,
SIDUR-ED-16-125.116,2037,1,1,SUPERVISION DE OBRA,NULL,0,,,,,
SIDUR-ED-16-125.116,2039,3,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-16-125.116,2041,5,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-16-125.116,2044,1,2,SUPERVISION DE OBRA,38,0,,,,,
SIDUR-ED-16-125.116,2045,3,2,CONTROL DE CALIDAD,21,0,,,,,
SIDUR-ED-16-125.116,2046,5,2,TOPOGRAFIA,41,0,,,,,
SIDUR-ED-16-189.193,2047,1,1,PUENTE UNIVERSITARIO,NULL,0,,,,,
SIDUR-ED-16-189.193,2048,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-ED-16-189.193,2049,2,2,"DESPALME, CORTES Y TERRAPLENES",5,0,,,,,
SIDUR-ED-16-189.193,2050,3,1,ESTRUCTURAS,NULL,0,,,,,
SIDUR-ED-16-189.193,2051,3,2,OBRAS DE DRENAJE MENOR,2,0,,,,,
SIDUR-ED-16-189.193,2052,4,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-ED-16-189.193,2053,4,2,"SUB-BASES, RIEGOS Y CARPETAS",22,0,,,,,
SIDUR-ED-16-189.193,2054,5,1,MUROS MECANICAMENTE ESTABILIZADOS,NULL,0,,,,,
SIDUR-ED-16-189.193,2055,5,2,MUROS MECANICAMENTE ESTABILIZADOS Y PARAPETOS,46,0,,,,,
SIDUR-ED-16-189.193,2056,6,1,SEÑALAMIENTO Y DISPOSITIVOS DE SEGURIDAD,NULL,0,,,,,
SIDUR-ED-16-189.193,2057,6,2,"SEÑALAMIENTO HORIZONTAL Y VERTICAL, VIALETAS, BOTONES Y SEMAFORIZACION",5,0,,,,,
SIDUR-ED-16-189.193,2058,7,1,ESTRUCTURA DE DRENAJE MAYOR,NULL,0,,,,,
SIDUR-ED-16-189.193,2059,7,2,"SUBESTRUCTURA, RELLENOS, CONCRETOS, TRABES, APOYOS DE NEOPRENOS, JUNTAS DE DILATACION, PARAPETOS, PILASTRAS Y ACCESOS",20,0,,,,,
SIDUR-PF-16-171.339,2060,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-16-171.339,2061,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-16-171.339,2062,2,1,PLATAFORMAS,NULL,0,,,,,
SIDUR-PF-16-171.339,2063,2,2,PLATAFORMAS,2,0,,,,,
SIDUR-PF-16-171.339,2064,3,1,CIMENTACION,NULL,0,,,,,
SIDUR-PF-16-171.339,2065,3,2,CIMENTACION,6,0,,,,,
SIDUR-PF-16-171.339,2066,4,1,ESTRUCTURAS,NULL,0,,,,,
SIDUR-PF-16-171.339,2067,5,1,ALBAÑILERIA,NULL,0,,,,,
SIDUR-PF-16-171.339,2068,3,1,ACABADOS,NULL,1,,,,,
SIDUR-PF-16-171.339,2069,4,2,ESTRUCTURAS,9,0,,,,,
SIDUR-PF-16-171.339,2070,5,2,ALBAÑILERIAS,10,0,,,,,
SIDUR-PF-16-171.339,2071,6,1,ACABADOS,NULL,0,,,,,
SIDUR-PF-16-171.339,2072,6,2,ACABADOS,20,0,,,,,
SIDUR-PF-16-171.339,2073,7,1,"HERRERIAS, ACABADOS Y ALUMINIO",NULL,0,,,,,
SIDUR-PF-16-171.339,2074,8,1,INSTALACIONES HIDROSANITARIAS,NULL,0,,,,,
SIDUR-PF-16-171.339,2075,9,1,INSTALACIONES ELECTRICAS,NULL,0,,,,,
SIDUR-PF-16-171.339,2076,10,1,AIRES ACONDICIONADOS,NULL,0,,,,,
SIDUR-PF-16-171.339,2077,11,1,VOZ Y DATOS,NULL,0,,,,,
SIDUR-PF-16-171.339,2078,12,1,LIMPIEZA GENERAL DE OBRA,NULL,0,,,,,
SIDUR-PF-16-171.339,2079,7,2,HERRERIA CARPINTERIA Y ALUMINIO,7,0,,,,,
SIDUR-PF-16-171.339,2080,8,2,INSTALACION HIDROSANITARIAS,6,0,,,,,
SIDUR-PF-16-171.339,2081,9,2,INSTALACIONES ELECTRICAS,18,0,,,,,
SIDUR-PF-16-171.339,2082,10,2,AIRES ACONDICIOANDOS,17,0,,,,,
SIDUR-PF-16-171.339,2083,11,2,VOZ Y DATOS,3,0,,,,,
SIDUR-PF-16-171.339,2084,12,2,LIMPIEZA DE LA OBRA,1,0,,,,,
SIDUR-ED-16-210.356,2096,1,1,PARAPETOS,NULL,0,,,,,
SIDUR-ED-16-210.356,2097,1,2,TOTAL PARAPETOS,43,0,,,,,
SIDUR-ED-16-210.356,2098,2,1,APOYOS,NULL,0,,,,,
SIDUR-ED-16-210.356,2099,2,2,TOTAL APOYOS,1,0,,,,,
SIDUR-ED-16-210.356,2100,3,1,LOSA,NULL,0,,,,,
SIDUR-ED-16-210.356,2101,3,2,LOSA,17,0,,,,,
SIDUR-ED-16-210.356,2102,4,1,SUBESTRUCTURA,NULL,0,,,,,
SIDUR-ED-16-210.356,2103,4,2,SUBESTRUCTURA,28,0,,,,,
SIDUR-ED-16-210.356,2104,5,1,ACCESOS,NULL,0,,,,,
SIDUR-ED-16-210.356,2105,5,2,ACCESOS,8,0,,,,,
SIDUR-ED-16-210.356,2106,6,1,ALUMBRADO PUBLICO,NULL,0,,,,,
SIDUR-ED-16-210.356,2107,6,2,ALUMBRADO PUBLICO,1,0,,,,,
SIDUR-ED-16-210.356,2108,7,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-ED-16-210.356,2109,7,2,SEÑALAMIENTO Y DISPOSITIVOS DE SEGURIDAD,2,0,,,,,
SIDUR-ED-16-170.194,2116,1,1,Preeliminares y demoliciones,NULL,0,,,,,
SIDUR-ED-16-170.194,2117,1,2,Preeliminares y demoliciones,3,0,,,,,
SIDUR-ED-16-170.194,2118,2,1,Albañileria,NULL,0,,,,,
SIDUR-ED-16-170.194,2119,2,2,Albañileria,3,0,,,,,
SIDUR-ED-16-170.194,2120,3,1,Acabados,NULL,0,,,,,
SIDUR-ED-16-170.194,2121,3,2,Acabados en muros,9,0,,,,,
SIDUR-ED-16-170.194,2122,3,2,Acabados en techos,6,0,,,,,
SIDUR-ED-16-170.194,2123,3,2,Acabados en pisos,1,0,,,,,
SIDUR-ED-16-170.194,2124,3,2,Acabados muebles y accesorios,4,0,,,,,
SIDUR-ED-16-170.194,2125,4,1,"Muebles sanitarios, instalaciones hidráulicas, instalaciones sanitarias",NULL,0,,,,,
SIDUR-ED-16-170.194,2126,4,2,"Muebles sanitarios, instalaciones hidráulicas, instalaciones sanitarias",1,0,,,,,
SIDUR-ED-16-170.194,2127,5,1,Puertas y canceleria,NULL,0,,,,,
SIDUR-ED-16-170.194,2128,5,2,Puertas y canceleria,13,0,,,,,
SIDUR-ED-16-170.194,2133,6,1,Pisos,NULL,0,,,,,
SIDUR-ED-16-170.194,2134,6,2,Pisos,2,0,,,,,
SIDUR-ED-16-170.194,2135,7,1,Instalaciones eléctricas ,NULL,0,,,,,
SIDUR-ED-16-170.194,2136,7,2,Instalaciones eléctricas ,33,0,,,,,
SIDUR-ED-16-170.194,2137,8,1,Instalación de ducteria,NULL,0,,,,,
SIDUR-ED-16-170.194,2138,8,2,Ducteria nueva,17,0,,,,,
SIDUR-ED-16-170.194,2139,9,1,Sistema contra incendios,NULL,0,,,,,
SIDUR-ED-16-170.194,2140,9,2,Sistema contra incendios,4,0,,,,,
SIDUR-ED-16-170.194,2141,10,1,Voz y datos,NULL,0,,,,,
SIDUR-ED-16-170.194,2142,10,2,Voz y datos,3,0,,,,,
SIDUR-ED-16-170.194,2143,11,1,Limpieza general,NULL,0,,,,,
SIDUR-ED-16-170.194,2144,11,2,Limpieza general,1,0,,,,,
SIDUR-PF-16-252.360,2153,1,1,Preparación,NULL,0,,,,,
SIDUR-PF-16-252.360,2154,2,1,Pavimentos,NULL,0,,,,,
SIDUR-PF-16-252.360,2155,3,1,Señalización,NULL,0,,,,,
SIDUR-PF-16-252.360,2156,1,2,Limpieza y Calafateo,3,0,,,,,
SIDUR-PF-16-252.360,2157,1,2,Bacheo,47,0,,,,,
SIDUR-PF-16-252.360,2158,1,2,Renivelación Pozos/Válvulas,6,0,,,,,
SIDUR-PF-16-252.360,2159,2,2,Riego de Liga,3,0,,,,,
SIDUR-PF-16-252.360,2160,2,2,Microcarpeta,39,0,,,,,
SIDUR-PF-16-252.360,2161,3,2,Pintura,1,0,,,,,
SIDUR-PF-16-252.360,2162,3,2,Renta de Señalamientos,1,0,,,,,
SIDUR-PF-16-253.363,2163,1,1,Preliminares,NULL,0,,,,,
SIDUR-PF-16-253.363,2164,2,1,Pavimentación,NULL,0,,,,,
SIDUR-PF-16-253.363,2165,3,1,Señalización,NULL,0,,,,,
SIDUR-PF-16-253.363,2166,1,2,Limpieza y Calefateo,3,0,,,,,
SIDUR-PF-16-253.363,2167,1,2,Bacheo,46,0,,,,,
SIDUR-PF-16-253.363,2168,1,2,Renivelación,5,0,,,,,
SIDUR-PF-16-253.363,2169,2,2,Rigeo de Liga,3,0,,,,,
SIDUR-PF-16-253.363,2170,2,2,Microcarpeta,41,0,,,,,
SIDUR-PF-16-253.363,2171,3,2,Pintura,1,0,,,,,
SIDUR-PF-16-253.363,2172,3,2,Renta de Señalamientos,1,0,,,,,
SIDUR-PF-16-254.361,2173,1,1,Preliminares,NULL,0,,,,,
SIDUR-PF-16-254.361,2174,2,1,Pavimentación,NULL,0,,,,,
SIDUR-PF-16-254.361,2175,3,1,Señalización,NULL,0,,,,,
SIDUR-PF-16-254.361,2176,1,2,Limpieza y Calefateo,4,0,,,,,
SIDUR-PF-16-254.361,2177,1,2,Bacheo,44,0,,,,,
SIDUR-PF-16-254.361,2178,1,2,Renivelación,3,0,,,,,
SIDUR-PF-16-254.361,2180,2,2,Riego de Liga,3,0,,,,,
SIDUR-PF-16-254.361,2181,2,2,Microcarpeta,44,0,,,,,
SIDUR-PF-16-254.361,2182,3,2,Pintura,1,0,,,,,
SIDUR-PF-16-254.361,2183,3,2,Renta de Señalamientos,1,0,,,,,
SIDUR-PF-16-255.362,2184,1,1,Preliminares,NULL,0,,,,,
SIDUR-PF-16-255.362,2185,2,1,Pavimentación,NULL,0,,,,,
SIDUR-PF-16-255.362,2186,3,1,Señalización,NULL,0,,,,,
SIDUR-PF-16-255.362,2190,2,2,Riego de Liga,4,0,,,,,
SIDUR-PF-16-255.362,2191,2,2,Microcarpeta,46,0,,,,,
SIDUR-PF-16-255.362,2192,3,2,Pintura,1,0,,,,,
SIDUR-PF-16-255.362,2193,3,2,Renta de Señalamientos,1,0,,,,,
SIDUR-ED-16-179.351,2194,1,1,SUPERVISION,,,,,,,
SIDUR-ED-16-179.351,2195,2,1,CONTROL DE CALIDAD (BRIGADA DE LABORATORIO ),,,,,,,
SIDUR-ED-16-179.351,2196,3,1,TOPOGRAFÍA (BRIGADA TOPOGRÁFICA),,,,,,,
SIDUR-ED-16-179.351,2197,1,2,supervision ,60,0,,,,,
SIDUR-ED-16-179.351,2198,2,2,contro de calidad,24,0,,,,,
SIDUR-ED-16-179.351,2199,3,2,topografia,16,0,,,,,
SIDUR-ED-16-168.139,2200,1,1,PLATAFORMA Y VIALIDADES,NULL,0,,,,,
SIDUR-ED-16-168.139,2201,2,1,CIMENTACION,NULL,0,,,,,
SIDUR-ED-16-168.139,2202,3,1,ESTRUCTURA,NULL,0,,,,,
SIDUR-ED-16-168.139,2203,4,1,ALBAÑILERIA,NULL,0,,,,,
SIDUR-ED-16-168.139,2204,5,1,ACABADOS,NULL,0,,,,,
SIDUR-ED-16-168.139,2205,6,1,"HERRERÍA, CANCELERÍA, CARPINTERÍA Y ACCESORIOS",NULL,0,,,,,
SIDUR-ED-16-168.139,2206,7,1,INSTALACIONES HIDRO SANITARIAS,NULL,0,,,,,
SIDUR-ED-16-168.139,2207,8,1,CISTERNA,NULL,0,,,,,
SIDUR-ED-16-168.139,2208,9,1,INSTALACIONES DE RED CONTRA INCENDIOS,NULL,0,,,,,
SIDUR-ED-16-168.139,2209,10,1,RIEGO POR ASPERSION,NULL,0,,,,,
SIDUR-ED-16-168.139,2210,11,1,CUARTO DE MÁQUINAS,NULL,0,,,,,
SIDUR-ED-16-168.139,2211,12,1,INSTALACIONES ELÉCTRICAS,NULL,0,,,,,
SIDUR-ED-16-168.139,2212,13,1,AIRE ACONDICIONADO,NULL,0,,,,,
SIDUR-ED-16-168.139,2213,14,1,OBRAS EXTERIORES,NULL,0,,,,,
SIDUR-ED-16-168.139,2214,15,1,SERVICIOS AGUA Y ALCANTARILLADO,NULL,0,,,,,
SIDUR-ED-16-168.139,2215,16,1,PAVIMENTACIÓN CALLE JARDINES DEL LAGO,NULL,0,,,,,
SIDUR-ED-16-168.139,2216,17,1,VARIOS,NULL,0,,,,,
SIDUR-ED-16-168.139,2217,1,2,PLATAFORMA Y VIALIDADES,9,0,,,,,
SIDUR-ED-16-168.139,2218,2,2,CIMENTACION,8,0,,,,,
SIDUR-ED-16-168.139,2219,3,2,ESTRUCTURA,14,0,,,,,
SIDUR-ED-16-168.139,2220,4,2,ALBAÑILERIA,17,0,,,,,
SIDUR-ED-16-168.139,2221,5,2,ACABADOS,10,0,,,,,
SIDUR-ED-16-168.139,2222,6,2,"HERRERÍA, CANCELARÍA, CARPINTERÍA Y ACCESORIOS",5,0,,,,,
SIDUR-ED-16-168.139,2223,7,2,INSTALACIONES HIDRO SANITARIAS,2,0,,,,,
SIDUR-ED-16-168.139,2224,8,2,CISTERNA,1,0,,,,,
SIDUR-ED-16-168.139,2225,9,2,INSTALACIONES DE RED CONTRA INCENDIOS,1,0,,,,,
SIDUR-ED-16-168.139,2226,10,2,RIEGO POR ASPERSION,1,0,,,,,
SIDUR-ED-16-168.139,2227,11,2,CUARTO DE MAQUINAS,4,0,,,,,
SIDUR-ED-16-168.139,2228,12,2,INSTALACIONES ELÉCTRICAS,9,0,,,,,
SIDUR-ED-16-168.139,2229,13,2,AIRE ACONDICIONADO,8,0,,,,,
SIDUR-ED-16-168.139,2230,14,2,OBRAS EXTERIORES,4,0,,,,,
SIDUR-ED-16-168.139,2231,15,2,SERVICIOS AGUA Y ALCANTARILLADO,1,0,,,,,
SIDUR-ED-16-168.139,2232,16,2,PAVIMENTACIÓN CALLE JARDINES DEL LAGO,5,0,,,,,
SIDUR-ED-16-168.139,2233,17,2,VARIOS,1,0,,,,,
SIDUR-ED-16-121.126,2235,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-16-121.126,2237,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-ED-16-121.126,2238,2,2,TERRACERIAS,36,0,,,,,
SIDUR-ED-16-121.126,2239,1,2,PRELIMINARES,1,0,,,,,
SIDUR-ED-16-121.126,2240,3,1,OBRAS DE DRENAJE,NULL,0,,,,,
SIDUR-ED-16-121.126,2241,3,2,OBRAS DE DRENAJE,3,0,,,,,
SIDUR-ED-16-121.126,2242,4,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-ED-16-121.126,2243,4,2,PAVIMENTOS,56,0,,,,,
SIDUR-ED-16-121.126,2244,5,1,TRABAJOS DIVERSOS,NULL,0,,,,,
SIDUR-ED-16-121.126,2245,5,2,TRABAJOS DIVERSOS,4,0,,,,,
SIDUR-ED-16-121.126,2246,6,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-ED-16-251.357,2247,1,1,DESMONTE Y DESHIERBE P.U.O.T,NULL,0,,,,,
SIDUR-ED-16-251.357,2248,1,2,DESMONTE Y DESHIERBE P.U.O.T,1,0,,,,,
SIDUR-ED-16-251.357,2249,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-ED-16-251.357,2251,2,2,PAVIMENTOS,93,0,,,,,
SIDUR-ED-16-251.357,2252,3,1,SEÑALAMIENTO HORIZONTAL,NULL,0,,,,,
SIDUR-ED-16-251.357,2254,4,1,SEÑALAMIENTO VERTICAL,NULL,0,,,,,
SIDUR-ED-16-251.357,2255,4,2,SEÑALAMIENTO VERTICAL,2,0,,,,,
SIDUR-ED-16-251.357,2256,3,2,SEÑALAMIENTO HORIZONTAL,4,0,,,,,
SIDUR-PF-16-169.337,2257,2,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-16-169.337,2258,2,2,"DEMOLICION DE BANQUETAS, TRAZO Y NIVELACION DE TERRENO EXCAVACION EN CEPAS",1,0,,,,,
SIDUR-PF-16-169.337,2259,3,1,CIMENTACION,NULL,0,,,,,
SIDUR-PF-16-169.337,2260,3,2,PLANTILLA DE CONCRETO FC 100  5 CM ESPESOR,1,0,,,,,
SIDUR-PF-16-169.337,2261,3,2,ACERO DE REFUERZO 3/8 A 1 EN CIMENTACION,9,0,,,,,
SIDUR-PF-16-169.337,2262,3,2,CIMBRA COMU EN DADOS Y CONTRATRABES DE CIMENTACION,1,0,,,,,
SIDUR-PF-16-169.337,2263,3,2,CONCRETO PREMESCLADO FC 250 EN CIMENTACION Y DADOS ,4,0,,,,,
SIDUR-PF-16-169.337,2264,3,2,RELLENO COMPACTADO CON MATERIAL DE BANCO,1,0,,,,,
SIDUR-PF-16-169.337,2265,3,2,RELLENO CON GRAUT E 600 EN CANDELEROS,2,0,,,,,
SIDUR-PF-16-169.337,2266,3,2,SUMINISTRO Y COLOCACION DE PLACA DE 1/2 PARA NIVELAR COLUMNAS,1,0,,,,,
SIDUR-PF-16-169.337,2267,3,2,CARGA Y ACARREO DE MATERIAL SOBRANTE DE EXCAVACIONES,1,0,,,,,
SIDUR-PF-16-169.337,2268,4,1,ESTRUCTURA,NULL,0,,,,,
SIDUR-PF-16-169.337,2269,4,2,FABRICACION DE COLUMNA C1 80 X 80 DE 8.75 MTS PREFABRICADA CONCRET FC 350,10,0,,,,,
SIDUR-PF-16-169.337,2270,4,2,"TRABES PORTANTES TPU PREFABRICADAS FC 350CAJON 61 ,70 DE PERALTE",11,0,,,,,
SIDUR-PF-16-169.337,2271,4,2,"TRABES RIGIDIZANTES TRU PREFABRICADAS FC 350 80 ANCHO, PATIN SUPERIOR 35.5 DE BASE Y 76 PERALTE",8,0,,,,,
SIDUR-PF-16-169.337,2272,4,2,FABRICACION DE ELEMENTO PRETENSADO DOBLE T LOSA DE ENTREPISO 76CM PERALTE FC 350,32,0,,,,,
SIDUR-PF-16-169.337,2273,4,2,FABRICACION DE ELEMENTO PRETENSADO LOSA ALVEOLAR HOLLOW PARA LOSA DE ENTREPISO 25 CM PERALTE FC 350,3,0,,,,,
SIDUR-PF-16-169.337,2274,4,2,RELLENO CON GRAUT E 600 CONEXIONES DE TRABES PREFABRICADAS CON TRABES PORTANTES,1,0,,,,,
SIDUR-PF-16-169.337,2275,4,2,"ACERO DE REFUERZO 5/8 EN CONEXIONES DE COLUMNAS, CONCRETO PREMEZCLADO EN CONEXION DE TRABES Y CIMBRA EN CONEXION DE COLUMNAS",1,0,,,,,
SIDUR-PF-16-169.337,2276,4,2,FIRME DE CONCRETO FC 250 8 CM DE ESPESOR ACABADO FLOTEADO CON MALLA 6X6/8X8,1,0,,,,,
SIDUR-PF-16-169.337,2277,4,2,"ACERO DE REFUERZO 3/8 A 1 EN COLUMNAS, CIMBRA APARENTE EN COLUMNAS Y CONCRETO PREMEZCLADO FC 350 EN COLUMNAS",1,0,,,,,
SIDUR-PF-16-169.337,2278,4,2,"CIMBRA APARENTE EN TRABES,ACERO DE REFUERZO 3/8 A 1 Y CONCRETO PREMEZCLADO FC 350 EN TRABES",1,0,,,,,
SIDUR-PF-16-169.337,2279,5,1,RAMPA VEHICULAR,NULL,0,,,,,
SIDUR-PF-16-169.337,2280,5,2,"CONCRETOFC 250, CIMBRA, ACERO Y PISO DE CONCRETO FC 150 DE 10 CM",1,0,,,,,
SIDUR-PF-16-169.337,2281,6,1,CUBO DE ELEVADOR,NULL,0,,,,,
