num_contrato,NumeroAvance,FechaAvance,SituacionContrato,ComentarioAvance,ComentarioGral,FechaTerminacionEstimada,SituacionContratistaPersonal,SituacionContratistaMateriales,SituacionContratistaMaquinara,SituacionContratistaEqIntPermanente,SituacionContratistaCalidad,SituacionSCAMProyecto,SituacionSCAMEstimaciones,SituaiconSCAMPreciosUnitarios,SituacionSCAMConveniosTramites,SituacionSCAMOtros,FotoPrincipal,Id_import,AvFis,AvFin,AvProg,avance,,,
SIDUR-ED-15-042.33,2,20160316,1,LA CALLE COAHUILA Y TABASCO SE ENCUENTRA CON LA MICROCARPETA TERMINADA FALTANDO EL SEÑALAMIENTO HORIZONTAL Y VERTICAL. LA CALLE MICHOACAN NO SE HA INICIADO.,,,3,1,1,3,1,2,1,1,4,1,NULL,78,74,NULL,NULL,0,,,
SIDUR-PF-15-086.30,2,20160317,1,,se me reasigna obra con oficio 0206-2016 con fecha 07 de marzo,,3,1,1,0,0,3,0,0,0,0,NULL,80,9,NULL,NULL,0,,,
SIDUR-PF-15-083.28,3,20160320,1,,"EL DIA JUEVES 17 DE MARZO DEL 2016, SE RECIBIO VISITA POR EL ING. BACA, DE LA CONTRALORIA DEL ESTADO, VERIFICANDO CALIDAD, AVANCES, DOCUMENTACION, SIENDO SATISFACTORIA LA VISITA.",,2,1,1,1,1,3,3,1,3,0,NULL,81,35.19,NULL,NULL,0,,,
SIDUR-PF-15-076.14,3,20160320,1,,"EL DIA JUEVES 17 DE MARZO DEL 2016, SE RECIBIO VISITA DEL ING. BACA DE LA CONTRALORORIA DEL ESTADO, VERIFICANDO AVANCES, CALIDAD, DOCUMENTACION, CALIFICANADO COMO SATISFACTORIA LA VISITA",,1,1,1,1,1,2,3,1,3,0,NULL,82,9.69,NULL,NULL,0,,,
SIDUR-PF-15-093.39,1,20160320,1,,"LA COMPAÑIA INICIO CON LOS TRABAJOS, EL DIA VIERNES 18 DE MARZO DEL 2016,  SIN RENUNICIAR AL ANTICIPO",,1,1,1,1,1,1,1,1,1,0,NULL,83,0.41,NULL,NULL,0,,,
SIDUR-PF-15-088.41,1,20160215,1,,LA CONTRATISTA  INICIARA LOS TRABAJOS HASTA CUANDO RECIBA EL ANTICIPO CORRESPONDIENTE,,0,0,0,0,0,0,0,0,0,0,NULL,84,0,NULL,NULL,0,,,
SIDUR-PF-15-101.17,1,20160215,1,,EL CONTRATISTA VA INICIAR LOS TRABAJOS HASTA CUANDO RECIBA EL ANTICIPO DE LA OBRA,,0,0,0,0,0,0,0,0,0,0,NULL,85,0,NULL,NULL,0,,,
SIDUR-PF-15-074.25,2,20160321,1,Continúa sin iniciarse la ejecución de los trabajos. Aún no se paga el anticipo de obra. El inmueble terminó de desocuparse el día 18 de Marzo del presente año. ,,,0,0,0,0,0,0,0,0,0,0,NULL,86,0,NULL,NULL,0,,,
SIDUR-PF-15-073.19,3,20160321,1,"SE TRABAJA EN LA TERMINACION D ELA SALA DE JUICIOS ORALES, CUBICULO DE TESTIGO PROTGIDO Y  SITE,  ASI COMO EN ENJARRES EXTERIORES, CANCELERIA, TABLARROCA , TRABAJOS ELECTYRICOS  Y PISOS",,,2,2,2,2,1,3,0,0,0,0,NULL,87,52.38,NULL,NULL,0,,,
SIDUR-PF-15-080.22,3,20160321,1,,"LA OBRA AVANZA A BUEN RITMO SE LABORA EN MUROS D ELOK, COLADO DE TRABES , CADENAS Y CASTILLOS",,1,1,1,1,1,3,0,0,0,0,NULL,88,28.85,NULL,NULL,0,,,
SIDUR-PF-15-089.44,2,20160321,1,NO SE REGISTRA AVANCE ESTA SEMANA,SE ESTA EN ESPERA DE SUMINISTRO DE PASTO SINTETICO Y POSTES Y LAMPARAS DE ALUMBRADO,,2,1,2,3,1,3,0,0,0,0,NULL,89,20.35,NULL,NULL,0,,,
SIDUR-PF-15-070.29,4,20160321,1,,,,3,2,2,2,2,2,2,2,2,2,NULL,90,57.85,NULL,NULL,0,,,
SIDUR-PF-15-081.32,4,20160321,1,,,,2,2,2,2,2,2,2,2,2,2,NULL,91,21.55,NULL,NULL,0,,,
SIDUR-PF-15-094.43,2,20160321,1,,LA OBRA NO HA INICIADO.,,0,0,0,0,0,0,0,0,0,0,NULL,92,0,NULL,NULL,0,,,
SIDUR-PF-15-084.12,5,20160322,1,se termina con conformación de plataforma y se continua con habilitado de aceros en columnas y contratrabes de cimentacion,"pendiente letrero informativo, los avances que se generan en obra son lentos",,3,1,3,3,1,1,0,0,3,0,NULL,93,9.8,NULL,NULL,0,,,
SIDUR-PF-15-084.12,6,20160322,1,se termina con conformación de plataforma y se continua con habilitado de aceros en columnas y contratrabes de cimentacion,"pendiente letrero informativo, los avances que se generan en obra son lentos",,3,1,3,3,1,1,0,0,3,0,NULL,94,9.8,NULL,NULL,0,,,
SIDUR-PF-15-077.15,4,20160322,1,"se trabaja con construcción de contratrabes  con trabajos de excavación, colocación de plantillas y colado de contra trabes,  colado de zapatas coladas al 100%; dados de concreto en zapatas , colocación de columnas","pendiente letreros informativos, obra con actividad normal",,1,1,1,1,1,1,0,0,3,0,NULL,95,15.85,NULL,NULL,0,,,
SIDUR-PF-15-082.26,3,20160322,1,,,,1,1,1,1,2,3,1,1,3,2,NULL,96,28.71,NULL,NULL,0,,,
SIDUR-PF-15-072.27,3,20160324,1,,,,1,1,1,1,2,3,1,1,3,2,NULL,97,47.84,NULL,NULL,0,,,
SIDUR-ED-15-042.33,3,20160327,3,SE PRETENDE ESTA SEMANA CONCLUIR CON LOS TRABAJOS EN CALLE MICHOACAN.,"DE LAS TRES VIALIDADES COAHUILA Y TABASCO SE ENCUENTRAN CON CARPETA TERMINADA FALTANDO EL SEÑALAMIENTO HORIZONTAL , LA CALLE  MICHOCAN SE ESTA TRABAJANDO EN BACHEOS Y COLOCACION DE CARPETA.",,3,3,3,3,1,1,3,3,3,0,NULL,98,83,NULL,NULL,0,,,
SIDUR-PF-15-075.13,2,20160327,1,LA EMPRESA PRESENTA BUEN RITMO DE TRABAJO ESTA EN PROCESO UN CONVENIO EN PLAZO AL PROGRAMA CONTRACTUAL DE OBRA.,"LA OBRA SE ENCUENTRA EN LOS CONCEPTOS DE COLADO DE ZAPATAS, ARMADO DE CONTRATRABES, COLUMNAS Y CIMBRA EN COLUMNAS I TRABES DE LIGA.",,1,2,2,1,1,1,1,1,1,1,NULL,99,12.1,NULL,NULL,0,,,
SIDUR-PF-15-078.24,1,20160328,1,"SE REALIZAN TRABAJOS DE ESTRUCTURA DE ACERO, ACABADOS EN YESO EN LOSA DE ENTREPISO, DESMANTELAMIENTO DE LAMPARAS Y DUCTOS DE AIRE. SE TRABAJA EN LA FABRICACION DE LA ESCALERA METALICA.",,,1,1,1,1,2,3,0,0,0,0,NULL,100,25.1,NULL,NULL,0,,,
SIDUR-PF-15-085.16,2,20160328,3,"LA EMPRESA ARGUMENTA ESTAR TRABAJANDO EN LA ESTRUCTURA, EN EL LUGAR DE LA OBRA NO SE REGISTRA AVANCE.",NO SE REGISTRA AVANCE EN LA OBRA,,3,4,4,3,3,1,1,1,2,1,NULL,101,0,NULL,NULL,0,,,
SIDUR-PF-15-092.38,4,20160328,1,,,,3,2,1,2,1,2,0,1,1,0,NULL,102,27.5,NULL,NULL,0,,,
SIDUR-PF-15-092.38,5,20160328,1,,,,2,2,2,1,1,2,1,0,1,0,NULL,103,27.5,NULL,NULL,0,,,
SIDUR-ED-15-041.11,5,20160328,1,LA SEMANA DEL 14 DE MARZO AL 19 DE MARZO Y DEL 21 AL 26 DE MARZO DE 2016 NO SE LABORÓ EN LA OBRA,,,5,5,5,5,1,1,5,0,0,0,NULL,104,27,NULL,NULL,0,,,
SIDUR-PF-15-071.18,4,20160328,1,"SE TRABAJA EN DETALLES DE ACABADO EN PINTURA EN MUROS, PISO FIRME DE CONCRETO EN ACCESO A LA SALA, ACCESO AL CERESO A LA SALA DE JUICIOS, SE TRABAJA CON SOLDADURACON PTR 2"" PARA ESTRUCTURAS DE HERRERIA EN FACHADA PRINCIPAL..",ACTUALMENTE EL CONTRATISTA LLEVA UN BUEN AVANCE LA SALA DE JUICIOS ORALES SE ENCUENTRA CASI TERMINADA JUNTO CON EL SITE EN EL RESTO DEL EDIFICIO SE ENCUENTRAN TRABAJANDO EN TABLA ROCAS ACABADOS EN MUROS Y FACHADAS.,,1,1,1,1,1,3,0,3,1,0,NULL,105,59.15,NULL,NULL,0,,,
SIDUR-PF-15-070.29,5,20160328,1,,,,2,2,2,2,2,2,2,2,2,2,NULL,106,59.85,NULL,NULL,0,,,
SIDUR-PF-15-081.32,5,20160328,3,,"LA OBRA PRESENTA ATRASO, CON RESPECTO AL PROGRAMA VIGENTE DE OBRA.",,3,2,3,2,2,2,2,2,2,2,NULL,107,22.31,NULL,NULL,0,,,
SIDUR-PF-15-094.43,3,20160328,1,,NO SE HA DADO INICIO A LA OBRA.,,0,0,0,0,0,0,0,0,0,0,NULL,108,0,NULL,NULL,0,,,
SIDUR-PF-15-101.17,2,20160301,1,DA INICIO CON EL TRAZO Y NIVELACION DE LA OBRA,EL CONTRATISTA  DA INICIO DE LOS TRABAJOS SIN AUN HABER RECIBIDO EL ANTICIPO DE LA OBRA EL DIA DE HOY 01 DE MARZO DE 2016,,1,1,1,1,1,4,0,0,0,0,NULL,109,0,NULL,NULL,0,,,
SIDUR-PF-15-101.17,3,20160315,1,"EL CONTRATISTA SOLICITO PRECIOS FUERA DE PRESUPUESTO  LOS SIGUIENTES:  TRAZO Y NIVELACION, COMPACTACION DE PLATILLA, TRATAMIENTO DE BASE HIDRAULICA EN UN ESPESOR DE 25 CM COMPACTADA AL 100%, INCORPORACION DE CAL PARA EL MEJORAMIENTO AL 3%, RIEGO DE IMPREGNACION, CONSTRUCCION DE DENTELLONES, DESINTALACION DE POZO DE VISITA EXISTENTE (BAJADA Y SUBIDA), SUMINISTRO DE MATERIAL DE BASE  HIDRAULICA EN AREAS DONDE OCUPE NIVELACION Y DEMOLICION DE ESTRUCTURA DE BANQUETA EN ENTRADA DE COCHERAS.",EL CONTRATISTA  CONTINUA CON LOS TRABAJOS DE LA OBRA  ,,1,1,1,1,1,4,0,0,0,0,NULL,110,10.2,NULL,NULL,0,,,
SIDUR-PF-15-101.17,4,20160322,1,SE CONTINUO CON EL SUMINISTRO Y COLOCACION DE LA CARPETA ASFALTICA  DE 3 CM DE ESPESOR,SE CONTINUA CON LOS AVANCE DE LA OBRA  CON EL SUMINISTRO Y COLOCACION DE LA CARPETAS ASFALTICA DE 3 CM DE ESPESOR,,1,1,1,1,1,4,0,1,0,0,NULL,111,20.4,NULL,NULL,0,,,
SIDUR-PF-15-088.41,2,20160307,1,EL CONTRATISTA INICIO LOS TRABAJOS DE LA OBRA CON RECURSOS PROPIOS   CON EL TRAZO Y NIVELACION DE LA CANCHA DE BEISBOL Y CANCHA DE TOCHITO,CON FECHA 7 DE MARZO DE 2016 EL CONTRATISTA SOLICITO EL INICIO DE LA OBRA SIN RENUNCIAR CON EL ANTICIPO DE LA OBRA ,,1,1,1,1,1,3,0,0,0,0,NULL,112,0,NULL,NULL,0,,,
SIDUR-PF-15-088.41,3,20160315,1,"CANCHA DE BEISBOL SE TRABAJA EN EL RELLENO CON MATERIAL DE BANCO, EN LA CANCHA DE TOCHITO SE CONCLUYO LA ETAPA DE RELLENO QUEDANDO LISTO PARA RECIBIR LA CAPA DE BASE HIDRAULICA, EN CANCHAS DE FUTBOL SE DEMOLIERON 2 CANCHAS  Y LAS OTRAS  SE SUMINISTRO Y COLOCACION DE MATERIAL DE BANCO PARA SUBIR LA RASANTE DE LAS CACHAS DE BASQUETBOL","EL CONTRATISTA CONTINUA CON LOS TRABAJOS DE LA OBRA, EN LA CANCHA DE BEISBOL SE MODIFICO LA RASANTE DEL PASTO SINTETICO DEBIDO QUE QUEDABA EN ZONA DE INUNDACION Y ASI TAMBIEN LA CANCHA DE TOCHITO.",,1,1,1,1,1,3,0,0,0,0,NULL,113,3.53,NULL,NULL,0,,,
SIDUR-PF-15-101.17,5,20160330,1,"SE CONTINUO CON LOS TRABAJOS DE SUMINISTRO Y COLOCACION DE BASE HIDRAULICA Y ASI MISMO CON SUMINISTRO Y COLOCACION DE LA CARPETA ASFALTICA, ",EL CONTRATISTA CONTINUO CON LA BASE HIDRAULICA Y EL SUMINISTRO DE LA MICROCARPETA ASFALTICA,,1,1,1,1,1,4,0,1,0,0,NULL,114,35.7,NULL,NULL,0,,,
SIDUR-PF-15-082.26,4,20160331,1,,,,1,1,1,1,2,3,1,1,3,2,NULL,115,31.82,NULL,NULL,0,,,
SIDUR-PF-15-072.27,4,20160331,1,,,,1,1,1,1,2,3,1,1,3,2,NULL,116,51.61,NULL,NULL,0,,,
SIDUR-PF-15-093.39,2,20160402,1,,"LA EMPRESA INICIO LOS TRABAJOS, PERO ESTA EN ESPERA DEL PAGO DEL ANTICIPO, PARA PODER REALIZAR EL SUMINISTRO DEL PASTO SINTETICO",,1,1,1,1,1,1,1,1,1,0,NULL,117,12.77,NULL,NULL,0,,,
SIDUR-PF-15-076.14,4,20160402,1,"SE PROGRMA PARA INICIAR CON LA COLOCACION DE VIGETAS, PARA LLEVAR ACABO EL COLADO DE LA LOSA DE ENTREPISO, LA SEMANA ENTRANTE.",,,1,1,1,1,1,1,2,2,2,0,NULL,119,12.77,NULL,NULL,0,,,
SIDUR-PF-15-083.28,4,20160402,1,,,,1,1,1,1,1,1,2,2,2,0,NULL,120,39.7,NULL,NULL,0,,,
SIDUR-ED-15-042.33,4,20160403,1,SE REALIZAN PRUEBAS DE LABORATORIO EN COMPACTACION Y CALIDAD DE MATERIALES.,SE TRABAJA SOBRE CALLE MICHOACAN ENTRE GALEANA Y  GUERRERO.,,1,1,1,1,1,1,1,3,1,1,NULL,121,88,NULL,NULL,0,,,
SIDUR-PF-15-075.13,3,20160403,1,SE REALIZAN PRUEBAS DE LABORATORIO EN CONCRETO EN TRABES Y COLUMNAS.,SE INICIO CON EL SUMINISTRO DE BLOCK PARA LEVANTAMIENTO DE MUROS,,1,1,1,1,1,1,1,1,1,1,NULL,122,18.96,NULL,NULL,0,,,
SIDUR-PF-15-085.16,3,20160403,3,UNICAMENTE SE ESTAN REALIZANDO SONDEOS EN LOSA EXISTENTE Y NIVELADO DE COLUMNAS DE ACERO EXISTENTES.,LA EMPRESA SE ENCUENTRA LABORANDO A RITMO LENTO.,,4,3,3,3,1,1,1,1,1,1,NULL,123,1,NULL,NULL,0,,,
SIDUR-PF-15-065.34,3,20160404,1,"1.- 28/03/16 SE CONTINÚAN  LOS TRABAJOS DE ESPECIFICACIÓN DE CARPETA Y DE CAPA BASE PARA SU RECUPERACIÓN DEJÁNDOSE TENDIDA EN EL MISMO TRAMO KM. 12 700 AL KM. 12 400.2.- 30/03/16 SE REALIZA EL ACAMELLONAMIENTO DE MATERIAL RECUPERADO EN EL KM. 12 700 AL 12 400 , Y SE PROCEDE A TRABAJAR EN LAS ACTIVIDADES DE ESCARIFICACIÓN Y CORTE DE 20 CMS. DE SUBRASANTE PARA EL MEJORAMIENTO DE LA MISMA CON EL PROCEDIMIENTO DE INCORPORACIÓN DE CAL AL 2%, MEZCLADO. HOMOGEINIZADO, TENDIDO Y COMPACTADO.SE REALIZAN LOS TRABAJOS DE AFINE DE MATERIAL BASE EN EL TRAMO DE 200 ML. COMPRENDIDO DEL KM.14 100 AL 13 900, SE REALIZA TAMBIÉN LA OPERACIÓN DE CONSTRUCCIÓN DE CARPETA DE CONCRETO ASFALTICA EN EL TRAMO COMPRENDIDO DEL KM. 15 400 AL 14 800 ( 600 ML.) COLOCADA EN ALA DE CIRCULACIÓN DERECHA.3.- 31/03/16 SE TIENDE MATERIAL MEJORADO DE SUBRASANTE, SE COMPACTA Y SE REALIZAN LAS PRUEBAS PERTINENTES DE COMPACTACION DE ESTA CAPA Y SE LIBERA ESTE TRAMO PARA PROCEDER A TRABAJAR EN EL MEJORAMIENTO DE CAPA BASE EN ESTE TRAMO.4.- 01/04/16 SE RECIBE CALHIDRA PARA LA ESTABILIZACIÓN Y MEJORAMIENTO DE MATERIAL RECUPERADO PARA TENDER CAPA BASE Y SE INICIA CON LOS TRABAJOS DE INCORPORACIÓN Y ESTABILIZACIÓN DE LA MISMA. EN EL TRAMO DEL KM. 12 700 AL KM. 12 400.5.- 02/04/16 SE CONTINUA CON LOS TRABAJOS DE MEZCLADO, TENDIDO Y COMPACTACIÓN DE LA CAPA BASE ESTABILIZADA CON MATERIAL RECUPERADO Y INCORPORACÓN DE CAL EN EL TRAMO ANTERIOR. (300 ML).","SE INICIAN LOS TRABAJOS EN EL TRAMO COMPRENDIDO DEL. KM. 14 100 AL 15 400, PREVIA COLOCACIÓN E INSTALACIÓN DE SEÑALES Y DISPOSITIVOS DE SEGURIDAD NECESARIOS QUE GARANTICEN LA SEGURIDAD DE LOS AUTOMOVILISTAS QUE TRANSITAN POR ESTA VÍA. ASÍ COMO ACONDICIONÁNDOSE UNA VÍA O CAMINO DE DESVIACIÓN LA CUAL SERA MANTENIDA EN BUEN ESTADO DE OPERACIÓN EN LO QUE DUREN LOS TRABAJOS. ASÍ COMO LA COLOCACIÓN DE LETRERO DE INFORMACIÓN DE LA EMPRESA CONTRATISTA RESPONSABLE DE REALIZAR LA OBRA, ESTO CUMPLIENDO CON EL PROGRAMA DE TRANSPARENCIA EN LA ASIGNACIÓN DE OBRAS POR PARTE DE SIDUR.",,1,1,1,1,1,4,0,0,0,0,NULL,125,25.55,NULL,NULL,0,,,
SIDUR-PF-15-071.18,5,20160402,1,"LA CONTRATISTA SE CONTINUA CON LOS TRABAJOS DE LA OBRA EN  SOBRETECHO, EN AREAS DE INTERIORES EN TABLAROCA, EN FACHADA PRINCIPAL","EL DIA 30 DE MARZO SE ENTREGO LA SALA, EL SITE Y EL AREA DEL TESTIGO PROTEGIDO A LOS ENCARGO DEL JUSGADO.  SE CONTINUA TRABAJANDO EN  LAS OTRAS SALAS",,1,1,1,1,1,3,3,3,1,0,NULL,126,66.96,NULL,NULL,0,,,
SIDUR-PF-15-079.23,5,20160402,1,"SE CONTINUA CON LOS TRABAJOS DE SOBRETECHO, SUMINISTRO Y COLOCACION DE VITROPISO, AFINE DE MATERIAL DE BASE EN AREA DE ESTACIONAMIENTO","EL CONTRATISTA CONTINUA TRABAJANDO  EN AREA DE PISOS, AREA DE ESTACIONAMIENTO SOBRETECHO",,1,1,1,1,1,3,3,3,1,0,NULL,127,44.8,NULL,NULL,0,,,
SIDUR-PF-15-064.31,3,20160404,1,"1.- 28/03/16 SE REALIZAN SONDEOS A CADA 100 ML. PARA EN EL TRAMO DEL KM. 19 995 AL KM. 21 089 PARA VERIFICAR INCADO DE GRAVON Y ESPESOR DE LA CAPA DEL MISMO ( APROX. 11 SONDEOS). Y SE TERMINA LA ACTIVIDAD DE POREO EN EL MISMO TRAMO.2.- 31/03/16,01,02/04/16 SE REALIZA LEVANTAMIENTO TOPOGRÁFICO PARA LA COLOCACIÓN DE TROMPOS Y NIVELACIÓN DEL ESTE TRAMO, PARA DEJARLO LISTO PARA EMPEZAR A RECIBIR MATERIAL RECUPERADO Y EMPEZAR EL PROCESO DE CONSTRUCCIÓN DE CAPA BASE.NOTA: EL CONCEPTO DE GRAVON ES ADICIONAL AL CATALOGO DE CONCEPTOS ESTO DEBIDO A LA PRESENCIA DE UN BACHEO PROFUNDO EN TODA LA SECCIÓN DE LA VIALIDAD(NO SE CONSIDERO EN PROYECTO) EN UNA DISTANCIA DE UN KM. LO CUAL DICTAMINO EL LABORATORIO DE LA SUPERVISION EXTERNA LA ESTABILIZACIÓN CON ESTE MATERIAL, CABE MENCIONAR QUE ESTA VIALIDAD TIENE A SUS COSTADOS UN CANAL DE RIEGO Y DEL OTRO EXTREMO UN DREN.","SE INICIAN LOS TRABAJOS EN EL TRAMO COMPRENDIDO DEL. KM. 19 995 AL 25 200, PREVIA COLOCACIÓN E INSTALACIÓN DE SEÑALES Y DISPOSITIVOS DE SEGURIDAD NECESARIOS QUE GARANTICEN LA SEGURIDAD DE LOS AUTOMOVILISTAS QUE TRANSITAN POR ESTA VÍA. ASÍ COMO ACONDICIONÁNDOSE UNA VÍA O CAMINO DE DESVIACIÓN LA CUAL SERA MANTENIDA EN BUEN ESTADO DE OPERACIÓN EN LO QUE DUREN LOS TRABAJOS. ASI COMO LA COLOCACIÓN DE LETRERO DE INFORMACIÓN DE LA EMPRESA CONTRATISTA RESPONSABLE DE REALIZAR LA OBRA, ESTO CUMPLIENDO CON EL PROGRAMA DE TRANSPARENCIA EN LA ASIGNACIÓN DE OBRAS POR PARTE DE SIDUR.",,1,1,1,1,1,4,0,0,0,0,NULL,128,20.7,NULL,NULL,0,,,
SIDUR-PF-15-078.24,2,20160404,1,"se están definiendo en área de proyecto, detalles arqitectonicos0''kk",,,3,3,2,1,2,3,0,1,0,0,NULL,129,25.99,NULL,NULL,0,,,
SIDUR-PF-15-074.25,3,20160404,1,La obra se inició el día 30 de Marzo del presente año con la ejecución de trabajos de desmantelamiento de plafón registrable en cielo. Aún no se paga el anticipo de obra.,"De acuerdo a comentarios verbales de personal técnico del Departamento de Obras del Poder Judicial, no se ocupará la subestación eléctrica considerada en el contrato de la obra. Se utilizará la subestación actual que le da servicio al edificio donde se ubica el Juzgado de Oralidad Penal de proyecto. En la misma situación se encuentra la planta eléctrica de emergencia.",,0,0,0,0,0,0,0,0,0,0,NULL,130,1.95,NULL,NULL,0,,,
SIDUR-PF-15-084.12,7,20160404,1,,,,2,2,1,1,2,1,5,1,5,0,NULL,131,12.54,NULL,NULL,0,,,
SIDUR-PF-15-063.35,2,20160404,1,"SE REALIZAN TRABAJOS DE INCOPORAMIENTO DE CAL  Y MEJORAMIENTO CON GRAVAS A LA CAPA DE BASE ENTRE EL CADENAMIENTO 7 860 AL 8 300 Y DEL 9 920 AL 10 120, ADEMAS DEL TRATAMIENTO DE LA CAPA DE SUBRASANTE AGREGÁNDOLE EL 2% DE CAL ( 20 CM )","     DENTRO DEL PROYECTO SE CONTEMPLA EL RECUPERADO DE DISTINTOS CADENAMIENTO PERO EN LO FÍSICO LA VIALIDAD NO TIENE LAS MEDIDAS DE PROYECTO (7 MTS ANCHO DE CARRIR) POR LO QUE PRESENTA MEDIDAS DE UN RANGO 6.2 MTS. Y 6.4  MTS. LO QUE ORIGINA LA DISMINUCIÓN DEL VOLUMEN A RECUPERAR, ADEMAS DE LOS SONDEOS QUE SE REALIZARON POR PARTE DE LABORATORIO DE SUPERVISION EXTERNA DICTAMINANDO LA CARENCIA DE GRAVASEN LA CAPA DE BASE, DICHA CAPA DE MATERIAL DE BASE, LA CUAL PRESENTO UN ESPESOR EN UN RANGO DE 8 A 13 CM. AUNADO A QUE NO VIENE CONSIDERADO EL TRATAMIENTO A LA SUBRASANTE.A ESTOS PROBLEMAS POR INDEFINICIONES DE PROYECTO SE DICTAMINO POR PARTE DE LA SUPERVISION EXTERNA Y AVALADO POR EL DEPARTAMENTO DE EJECUCIÓN DE OBRAS MEJORAR LA CAPA DE BASE AGREGÁNDOLE MATERIAL DE BANCO COMO LO SON GRABAS EN UN PORCENTAJE DE 20%, Y EL TRATAMIENTO A LA SUBRASANTE DE 20 CM Y AGREGÁNDOLE EL 2% DE CAL.",,1,1,2,2,1,4,0,0,0,0,NULL,132,13.36,NULL,NULL,0,,,
SIDUR-PF-15-073.19,4,20160404,1,,"OBRA EN PROCESO, INICIADA SIN ANTICIPO",,1,2,2,2,1,3,0,0,0,0,NULL,133,82.22,NULL,NULL,0,,,
SIDUR-PF-15-084.12,8,20160404,3,"SE OBSERVA ACTIVIDAD EN OBRA EJECUTANDOSE TRABAJOS DE COLADOS DE  EXCAVACION EN ZAPATAS, COLADO DE ZAPATAS , CIMBRADO DE DADOS DE CONCRETO, HABILILTADO DE ACERO COLOCANDOSE ARMADO DE COLUMNAS ","SE OBSERVAN RETRASOS LOS CUALES YA SE COMENTARON A CONTRATISTA PARA QUE REALICE LAS ACTIVIDADES NECESARIAS PARA REGULARIZAR SITUACION, PENDIENTES PERMISOS DE CONSTRUCCION ",,1,2,2,3,2,2,5,3,3,0,NULL,134,12.6,NULL,NULL,0,,,
SIDUR-PF-15-077.15,5,20160404,3,"SE REALIZA COLADOS DE CONTRATRABES , COLADO Y CIMBRADO DE COLUMNAS  DE CONCRETO , RELLENOS DE EXCAVACION DE CONTRATRABES","LA OBRA LLEVA RETRASO SE COMUNICOY  SE INDICO A CONTRATISTA QUE TOMARA LAS MEDIDAS NECESARIAS PARA REGULARIZAR SITUACION HA LA FECHA SE ENTREGA ESTIMACION 1 , PARA APROBACION Y REVISION",,2,2,2,2,1,1,3,2,3,0,NULL,135,18.05,NULL,NULL,0,,,
SIDUR-PF-15-086.30,3,20160404,1,se presentan ajustes,,,3,2,2,2,0,3,0,0,0,0,NULL,136,42,NULL,NULL,0,,,
SIDUR-ED-15-041.11,6,20160404,1,"NO HAY AVANCE PORQUE LOS TRABAJOS ESTÁN SUSPENDIDOS DESDE HACE APROXIMADAMENTE TRES SEMANAS, EL DÍA SÁBADO 02 DE ABRIL HABLÉ POR TELÉFONO CON EL ING. ALEJANDRO HARISPURO, REPRESENTANTE LEGAL DE LA EMPRESA INGENIEROS CIVILES, S.A. DE C.V., QUE SON LOS QUE ESTÁN EJECUTANDO LA OBRA Y ME COMENTÓ QUE EL NO ESTABA ENTERADO DEL TAMAÑO DEL ATRASO Y SE COMPROMETIÓ A TERMINAR LOS TRABAJOS A LA MAYOR BREVEDAD POSIBLE.",,,0,0,0,0,0,0,0,0,0,0,NULL,137,27,NULL,NULL,0,,,
SIDUR-PF-15-092.38,6,20160404,1,"EL AVANCE NO SE MODIFICÓ, DEBIDO A QUE LA SEMANA DEL 28 DE MARZO AL 02 DE ABRIL SE REALIZARON TRABAJOS DE INSTALACIÓN DE TUBERÍA DE PVC HIDRAÚLICO DE 6"" DE DIÁMETRO, EN UNA LÍNEA EXISTENTE DE AGUA POTABLE QUE ORIGINALMENTE ATRAVEZABA EL CAMPO DE FUTBOL Y QUE FUÉ NECESARIO REUBICAR PARA EVITAR FUTUROS PROBLEMAS QUE PUDIERAN PRESENTARSE EN DICHA LÍNEA. CABE MENCIONAR QUE DICHOS TRABAJOS NO ESTABAN CONTEMPLADOS EN EL CATÁLOGO DE LA OBRA, POR LO QUE NO REPRTESENTAN NINGÚN AVANCE FÍSICO EN LA OBRA.",,,0,0,0,0,0,0,0,0,0,0,NULL,138,27.5,NULL,NULL,0,,,
SIDUR-PF-15-090.49,1,20160404,1,NO SE HA REALIZADO VISITA DEOBRA PARA ALIZAR COMENTARIOSRE,EL DIA 04 DE ABRIL SE CONSIDERA INICIO DE OBRA AL NOTIFICAR CONTRATISTA,,0,0,0,0,0,4,0,0,0,0,NULL,139,0,NULL,NULL,0,,,
SIDUR-PF-15-080.22,4,20160404,1,SE OBSERVA POCO AVANCE Y SE ESTA EN ESPERA DEL SUMINISTRO DE VIGUETAS DE COINCRETO PARA EL COLADO DE LOSA DE AZOTEA," OBRA EN PROCESO, INICIADA SIN ANTICIPO SE TRABAJA CON UN RITMO LENTO",,3,1,2,2,1,3,0,0,0,0,NULL,140,30.05,NULL,NULL,0,,,
SIDUR-PF-15-089.44,3,20160404,1,"NO SE PRESENTAN AVANCES, SE ESTA EN ESPERA DE LA DEFINICION DEL PROYECTO  PARA CIMENTACION DE POSTES DE ALUMBRADO",NO SE  OBSERVAN TRABAJIOS EN ESTE PERIODO,,5,5,5,5,2,4,0,0,0,0,NULL,141,20.35,NULL,NULL,0,,,
SIDUR-PF-15-070.29,6,20160404,1,,,,2,2,2,2,2,2,2,2,2,2,NULL,142,62,NULL,NULL,0,,,
